;number_row;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustSpeed;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;RainToday;year;month;day;week;E;ENE;ESE;N;NE;NNE;NNW;NW;S;SE;SSE;SSW;SW;W;WNW;WSW;Location_Albury;Location_BadgerysCreek;Location_Canberra;Location_Cobar;Location_CoffsHarbour;Location_Moree;Location_MountGinini;Location_Newcastle;Location_NorahHead;Location_NorfolkIsland;Location_Penrith;Location_Sydney;Location_SydneyAirport;Location_Tuggeranong;Location_WaggaWagga;Location_Williamtown;Location_Wollongong;Region_New South Wales;Radar_Brisbane;Radar_Hobart;Radar_SydneyAirport;Radar_isole;RainTomorrow
7395;17376;0.21407868583323433;0.27258035268113984;-0.28777013770805054;-0.3833348020024816;0.9034703582890979;-0.9827338703488429;-0.28722630536686206;0.13750945357233987;0.5183380757844555;0.5101168850626163;0;2017;4;14;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7396;6951;0.7879474906199382;1.5120451768450642;-0.28777013770805054;0.0002980457248284024;1.271376222168659;-0.6337634445635647;-0.4006849596990352;-1.3035792095245606;-0.08177026826154586;0.15517605962286413;0;2012;2;23;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7397;37877;1.4393661338913315;0.744757428553111;-0.28777013770805054;-0.3833348020024816;0.325332572192644;-0.8431457000347317;0.960818892287043;1.0982352289702735;-1.0477983342867976;-1.2054304378961886;0;2010;1;26;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
7398;19901;1.0981468445586968;-0.12581905508583577;-0.28777013770805054;-0.21892072440506316;-1.0937329027713785;0.4131478327922699;0.7339015836226966;1.5785981166692404;0.4158805536302707;0.5840628903625653;0;2016;4;17;15;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7399;19576;-0.14265057119633834;-0.3323965257798235;-0.28777013770805054;0.32912620091966527;0.7720754069035403;-0.6337634445635647;-0.9112489041938145;-0.48696230043631705;-0.02322311274484981;-0.11102955945694579;0;2015;5;7;19;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7400;37681;-0.22020040968102803;-0.9226178706197875;1.7167126952428582;-0.9861864198596829;0.2727745916384211;-0.21499893362123085;1.0175482194531296;1.0021626514304802;1.4111821974138705;1.397468948662005;1;2009;7;10;28;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
7401;30362;-0.2822402804687798;-0.06679692060183957;-0.28777013770805054;-0.4381394945349545;0.43044853330109023;-0.8431457000347317;-1.0247075585259877;-0.8232163218255938;0.6939795423345103;0.6727980967225076;0;2012;5;19;20;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
7402;48096;-1.4920177608299388;-1.2177285430397693;-0.28777013770805054;0.0002980457248284024;1.0085863193975437;0.5527360031063812;0.5637136021244369;0.6659086300412034;0.4890644980261241;-0.022294353097003537;0;2014;9;28;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7403;16318;0.7103976521352485;0.34635802078613537;-0.28777013770805054;-0.054506646807644485;-1.6193127083136092;-0.9827338703488429;-0.0035796695364290897;0.23358203111213324;0.7964370644886951;0.6136412924825517;0;2014;4;8;15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7404;6962;0.5863179105597449;0.4939133569961264;1.418172698845914;-1.0409911123921556;0.9560283388433208;-0.35458710393534215;-0.11703832386860227;-0.5830348779761104;-0.3452324680866115;-0.12581876051693897;1;2012;3;5;10;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7405;20;1.1291667799525726;2.279332925137018;-0.20247299588035228;2.0280716694263234;0.00998468886730581;1.4600591101481046;-1.251624867190334;-1.7359058084536307;-1.281986956353532;-1.4716360569760154;0;2009;1;21;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7406;6807;-0.9491688914371109;-0.3028854585378249;-0.13850013950957862;-0.8217723422622644;-1.8821026110847245;-0.8431457000347317;0.67717225645661;-0.8712526105954905;-0.3013221014491061;0.007284049022966001;1;2011;10;2;39;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7407;14820;-0.5924396344075386;-0.05204138698084026;-0.28777013770805054;0.7675637411794479;0.1151006499757518;-0.4941752742494534;-1.705459484519027;-1.7359058084536307;-1.5454491561786141;-1.516003660155978;0;2009;9;28;40;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7408;42424;-1.18181840689118;0.5676910251011219;-0.28777013770805054;0.10990743078977394;1.3764921832771053;0.27355966247815866;-0.06030899670251568;-1.3996517870643541;-0.3305956792074375;-0.46597038489669795;0;2014;10;30;44;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7409;14158;-1.5230376962238146;-0.745551467167798;-0.28777013770805054;-0.7669676497297915;0.5618434846866479;-1.6108806367623436;0.3935256206261771;-0.8232163218255938;0.97207853103875;0.983371318982297;0;2016;5;30;22;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7410;28757;0.2450986212271101;-0.17008565594883318;-0.28777013770805054;-0.5477488795999002;-0.7783850194460401;-1.1223220406629542;0.1098789847957441;0.13750945357233987;1.308724675259669;1.2052093348821442;0;2016;5;21;20;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
7411;47276;-0.20469044198409014;-1.3947949464917586;0.053418429602742415;0.6579543561145024;0.7720754069035403;0.6923241734204925;0.0531496576296575;0.37769089742182327;-0.81360971222008;-0.9983816230563346;1;2012;3;16;11;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7412;30805;0.4312182335903655;-0.7160403999257998;-0.28777013770805054;1.2608059739717037;-0.9623379513858209;1.4600591101481046;-1.9323767931833733;-0.3908897228965237;-1.0770719120451457;-0.2145539668768812;0;2013;10;3;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
7413;48007;-2.5311855965247805;-2.8851038422126676;-0.2451215667942014;-0.6573582646648458;0.509285504132425;0.5527360031063812;1.5848414911139956;2.106997293138104;0.942804953280402;1.2052093348821442;0;2014;7;1;27;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7414;32884;-0.34428015125653133;0.24306928543914177;-0.28777013770805054;0.822368433711921;1.6918400666024438;0.9715005140487151;-0.7977902498616414;-1.5917969421439409;-1.7796377782453319;-1.3976900516760662;0;2010;12;27;52;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
7415;29056;1.5324259400729587;0.3316024871651361;-0.010554426768031266;0.6031496635820295;-1.6718706888678323;1.1110886843628263;0.7906309107887832;1.5305618278993438;-0.755062556703384;-1.0131708241163278;1;2017;3;16;11;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1
7416;7560;0.539788007468931;-0.3028854585378249;0.6078498514827809;0.49354027851708393;-1.9346605916389474;-1.4014983812911768;1.357924182449649;1.626634405439137;-0.28668531256993207;-0.4955487870166843;1;2013;12;25;52;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
7417;9744;-0.40632002204428314;-0.4799518619898145;-0.28777013770805054;-0.8217723422622644;0.06254266942152868;-0.8431457000347317;-0.34395563253294864;1.7227069829789305;0.45979092026777607;0.33264647234274863;0;2011;8;16;33;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
7418;27425;-0.3908100543473453;-0.6422627318208043;-0.010554426768031266;-0.5477488795999002;0.6932384360722055;0.5527360031063812;0.8473602379548698;1.194307806510067;1.5868236639639253;1.6340961656218622;1;2012;7;23;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
7419;47026;-1.7401772439809458;-3.1802145146326497;2.057901262553651;-0.2737254169375358;-0.12141026251825185;2.7861467281321617;-1.251624867190334;2.1550335819080004;-0.6379682456700252;-0.894857215636416;1;2011;7;4;27;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
7420;36558;0.5087680720750551;0.9365793656260994;-0.28777013770805054;-0.3833348020024816;0.14137964025286345;0.203765577321103;-0.06030899670251568;-0.19874456781693695;-0.052496690503197836;-0.22934316793687437;0;2014;3;14;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
7421;11187;1.3773262631035794;0.8775572311421033;1.1622812733628194;0.6031496635820295;-1.8821026110847245;0.9715005140487151;-0.28722630536686206;0.9060900738906869;-0.6379682456700252;-0.5399163901966471;1;2015;12;2;49;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
7422;10800;0.012449105773041045;0.021736281124155245;-0.22379728133727683;-0.054506646807644485;0.7457964166264284;-0.9827338703488429;-0.9112489041938145;0.47376347496161664;-0.4184164124824649;-0.39202437959674885;0;2014;9;26;39;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
7423;7388;-1.5540576316176906;-1.2177285430397693;-0.28777013770805054;-0.7669676497297915;0.6406804555179826;-1.1223220406629542;-0.7410609226955548;-0.9673251881352839;0.8988945866428966;1.042528123222253;0;2013;7;6;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7424;35059;0.10550891195466862;0.7742684957951091;-0.28777013770805054;4.329868755790183;0.509285504132425;-0.7035575297206204;-0.7977902498616414;-1.3516154982944573;1.0598992643137608;1.0868957264022325;0;2017;4;18;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
7425;43852;-0.73202934367998;-0.3471520594008223;-0.28777013770805054;-0.8217723422622644;-0.7258270388918172;-0.8431457000347317;-0.0035796695364290897;-0.2948171453567303;1.54291329732642;1.2939445412420696;0;2010;5;1;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
7426;10936;1.330796360012766;0.12502501647114886;1.7806855516136315;-0.6025535721323729;-1.5141967472051632;0.6923241734204925;0.9040895651209564;0.9060900738906869;0.45979092026777607;0.6284304935425449;1;2015;3;22;12;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
7427;38473;0.058979008863854966;-0.3471520594008223;-0.28777013770805054;-0.3833348020024816;-1.0937329027713785;0.06417740700699172;-0.17376765103468889;1.0982352289702735;-0.2281381570532527;-0.17018636369690168;0;2011;12;7;49;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
7428;45798;-0.3597901189534695;-0.05204138698084026;-0.28777013770805054;0.16471212332224683;-0.0425732916869173;-0.07541076330711956;-0.6276022683633816;-0.5830348779761104;1.1916303642263102;1.1904201338221512;0;2016;1;16;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
7429;37386;0.4001982981964895;0.36111355440713466;-0.2451215667942014;-0.10931133934011737;0.877191368011986;-0.4941752742494534;0.6204429292905235;0.08947316480244318;-0.6526050345491992;-0.5694947923166334;0;2017;3;11;10;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
7430;33343;-1.5230376962238146;-0.3176409921588242;-0.28777013770805054;-0.8765770347947371;0.6406804555179826;-0.9827338703488429;0.67717225645661;-0.5830348779761104;0.6207955979386569;0.5988520914225586;0;2012;4;29;17;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
7431;3365;0.3846883304995516;0.24306928543914177;-0.28777013770805054;0.9867825113093395;0.14137964025286345;-0.35458710393534215;-0.23049697820077547;-0.15070827904704026;2.6113988855058734;2.817232250421047;0;2010;3;12;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7432;24040;-0.14265057119633834;-0.8045736016517946;0.09606700051659152;-1.0957958049246286;-1.46163876665094;0.4131478327922699;-0.7410609226955548;-0.10267199027714356;-1.0185247565284663;-0.6434407976165825;1;2011;5;25;21;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
7433;3447;-0.6389695374983522;-0.6717737990628024;-0.28777013770805054;-0.6025535721323729;-1.1988488638798247;-0.7035575297206204;1.6983001454461688;0.9060900738906869;1.0598992643137608;0.7319549009624635;0;2010;6;25;25;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7434;22513;0.8034574583168758;0.16929161733414627;-0.28777013770805054;-0.16411603187259027;0.8509123777348746;-0.7035575297206204;-0.6843315955294682;-0.006599412737350194;-0.052496690503197836;0.1699652606828573;0;2015;3;19;12;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
7435;5870;1.9822150032841592;2.677732332903993;-0.28777013770805054;2.192485747023742;1.0348653096746556;-0.7035575297206204;-2.0458354475155467;-1.7839420972235276;-0.798972923340906;-0.894857215636416;0;2009;2;1;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7436;8315;2.2148645187382283;2.087510988064029;-0.28777013770805054;1.562231782900304;-1.566754727759386;0.8319123437346038;-0.6843315955294682;1.3864529615896537;-1.501538789541092;-1.2793764431961376;0;2016;1;22;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7437;14056;0.9740671029831933;1.600578378571059;-0.28777013770805054;1.6992435142314863;1.4290501638313287;-0.4941752742494534;-1.3083541943564208;-1.3516154982944573;-0.5062371457574923;-0.7025976018565383;0;2016;2;10;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7438;21118;1.1912066507403243;0.4939133569961264;-0.28777013770805054;0.21951681585471972;1.297655212445771;-0.4941752742494534;-0.17376765103468889;0.42572718619171995;-1.4576284229035867;-1.3385332474361105;0;2011;2;22;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
7439;11611;1.5944658108607108;1.0988902354570897;-0.28777013770805054;0.7127590486469753;1.4553291541084399;0.5527360031063812;-0.0035796695364290897;0.7139449188111001;-0.2281381570532527;-0.03708355415699671;0;2017;1;29;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
7440;40805;0.36917836280261374;0.7890240294161084;-0.28777013770805054;1.4800247441015952;0.6406804555179826;0.8319123437346038;-0.854519577027728;-1.2075066319847674;-0.06713347938237185;0.11080845644290142;0;2010;2;2;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7441;32435;-0.3287701835595935;-0.7307959335467992;-0.22379728133727683;-1.2054051899895741;-1.6193127083136092;-0.4941752742494534;0.5069842749583503;0.04143687603254649;0.3573333981135747;0.4361708797626672;0;2009;10;4;40;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
7442;46525;-1.70915730858707;-2.722792972381678;-0.15982442496650318;-1.1506004974571014;-1.3039648249882707;0.9715005140487151;1.5848414911139956;2.1550335819080004;-0.3745060458449595;-0.5842839933766265;1;2009;8;11;33;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
7443;47307;-0.8716190529524213;-1.2029730094187703;-0.28777013770805054;-0.4381394945349545;0.1151006499757518;-0.7035575297206204;-0.34395563253294864;-0.342853434126627;0.7964370644886951;0.8650577105023852;0;2012;4;16;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7444;20593;0.5863179105597449;-0.5832405973368081;-0.28777013770805054;-0.5477488795999002;-1.1988488638798247;0.4131478327922699;0.2800669662940039;0.5217997637315134;0.31342303147606926;0.3030680702227623;0;2009;9;15;38;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
7445;24082;-0.48386986052897285;-0.7898180680307954;-0.28777013770805054;0.05510273825730105;0.5355644944095365;1.5996472804622157;-1.5920008301868538;-0.7271437442858004;-1.1648926453201731;-1.235008840016175;0;2011;7;6;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
7446;8754;0.7103976521352485;0.34635802078613537;-0.15982442496650318;-0.3285301094700087;-1.014895931940044;-0.9827338703488429;0.1098789847957441;-0.43892601166642037;0.7818002756095378;0.702376498842494;1;2017;4;22;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7447;34840;-1.7401772439809458;-1.0996842740717767;-0.28777013770805054;-0.9861864198596829;0.877191368011986;-0.8431457000347317;0.16660831196183068;-0.631071166746007;1.4404557751722185;1.6784637688018251;0;2016;8;4;31;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
7448;23893;0.7259076198321861;0.4644022897541283;1.0130112751643474;1.5896341291665406;-0.0951312722411404;-1.4014983812911768;1.244465528117476;0.47376347496161664;1.0159888976762554;1.264366139122117;1;2010;11;9;45;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
7449;45695;-0.2357103773779659;1.4825341096030666;-0.28777013770805054;1.5348294366340678;1.061144299951767;-0.07541076330711956;-0.7410609226955548;-1.9760872523031143;1.1623567864679623;1.042528123222253;0;2015;10;5;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
7450;36319;-0.01857082962083472;0.24306928543914177;-0.28777013770805054;-0.21892072440506316;0.5618434846866479;-0.35458710393534215;0.960818892287043;-0.05463570150724688;0.7964370644886951;0.9981605200422903;0;2013;3;19;12;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
7451;9391;0.043469041166917084;-0.03728585335984148;3.3800069608829735;-1.4246239601194655;-0.5681530972291479;-1.4014983812911768;0.3367962934600905;1.0021626514304802;0.4158805536302707;0.18475446174285048;1;2010;7;29;30;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
7452;43519;-2.0348666302227665;-0.9963955387247828;-0.28777013770805054;-0.16411603187259027;0.6144014652408707;-1.6108806367623436;0.6204429292905235;-0.5830348779761104;0.2109655093218678;0.3770140755227113;0;2009;5;17;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
7453;42462;-0.25122034507490376;0.7152463613111129;4.232978379159956;0.6579543561145024;0.4041695430239788;1.1110886843628263;0.16660831196183068;-0.7751800330556972;-1.8235481448828539;-1.8265768824157675;1;2014;12;7;49;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7454;26073;0.8344773937107516;1.1136457690780885;-0.28777013770805054;0.10990743078977394;0.9560283388433208;-0.9827338703488429;1.4713828367818225;0.08947316480244318;-0.19886457929490467;-0.5694947923166334;0;2017;3;27;13;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
7455;9635;0.9275371998923794;0.5381799578591238;1.375524127932065;-0.6573582646648458;0.00998468886730581;-0.8431457000347317;1.0742775466192163;0.42572718619171995;0.4158805536302707;0.27348966810279274;1;2011;3;30;13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
7456;37972;0.21407868583323433;-0.5537295300948101;5.149922653807712;-0.8217723422622644;-1.7244286694220554;0.6923241734204925;1.357924182449649;1.8668158492886204;0.913531375522054;0.983371318982297;1;2010;6;3;22;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1
7457;1938;-1.414467922345249;-0.4209297275058178;-0.28777013770805054;-0.6025535721323729;-1.172569873602713;-1.2619102109770655;0.2233376391279173;-0.10267199027714356;1.9234698081848445;1.7080421709218114;0;2014;8;23;34;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7458;47445;-1.197328374588118;-2.2653714301307053;-0.11717585405265406;0.6031496635820295;-1.9346605916389474;1.5996472804622157;0.8473602379548698;1.0021626514304802;0.16705514268436242;-0.199764765816888;1;2012;10;6;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7459;27994;0.9120272321954412;-0.24386332405382868;0.2453369987150634;-0.4381394945349545;-1.7507076596991669;0.9715005140487151;0.3367962934600905;1.0021626514304802;-1.0624351231659717;-0.5842839933766265;1;2014;4;12;15;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1
7460;14737;-0.9646788591340489;-1.1291953413137747;-0.11717585405265406;-0.7669676497297915;-0.9097799708315979;0.8319123437346038;0.5637136021244369;0.42572718619171995;0.8842577977637393;1.2199985359421206;1;2009;7;7;28;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7461;2415;1.3618162954066417;2.5596880639360005;-0.28777013770805054;1.0963918963742851;1.5341661249397742;-0.35458710393534215;-1.1381662128581609;-1.7359058084536307;-0.7111521900658786;-1.0575384272962904;0;2015;12;19;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7462;8125;-1.1663084391942422;-1.6899056189117407;0.22401271325813885;-1.4246239601194655;-0.48931612639781336;1.4600591101481046;1.528112163947909;0.3296546086519266;-0.08177026826154586;0.1255976575028946;1;2015;7;13;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7463;2738;-0.6389695374983522;-0.258618857674828;-0.28777013770805054;2.466509209686106;1.297655212445771;-0.07541076330711956;-0.23049697820077547;-0.48696230043631705;-0.8721568677367595;-0.7321760039765247;0;2016;11;6;44;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
7464;36248;0.043469041166917084;-0.24386332405382868;-0.26644585225112594;6.083618916829314;-0.20024723334958663;2.367382217189828;-0.11703832386860227;0.13750945357233987;-0.4916003568783183;0.3030680702227623;0;2012;10;22;43;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
7465;9242;0.9275371998923794;-0.258618857674828;5.747002646601599;0.8771731262443937;-1.9346605916389474;1.1110886843628263;-0.0035796695364290897;1.2423440952799636;-0.5501475123949977;-0.45118118383672157;1;2010;3;2;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
7466;25628;0.6483577813474964;1.5563117777080622;0.2453369987150634;1.2608059739717037;-0.43675814584359024;0.5527360031063812;-0.570872941197295;-0.8232163218255938;-0.46232677911997033;-0.5251271891366707;1;2015;12;15;51;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
